wav/000038.wav	"Nhưng mập mờ để làm gì? Biết sự thực cho rõ ràng hay là biết cả cái đau khổ của thất vọng nữa, đó há chẳng là cái can đảm của lòng người sao?"
wav/000039.wav	"Nhưng mục đích bài này không phải để vạch cái hành tung đáng ngờ của nhà văn xã hội Vũ Trọng Phụng, mà chính là vạch cái bẩn thỉu, nhơ nhớp, dơ dáng của văn ông ta".
wav/000040.wav	"Nhưng tôi bỏ mặc ngoài tai dư luận. Tôi đã có lương tâm tôi xét xử tôi. Đẻ ra là bình dân, tôi xin gửi lòng trung thành với bình dân cho đến chết!"
wav/000041.wav	"Nhẫn nhục ở đâu là một nết tốt, thì ở đây chỉ là một điều tai hại".
wav/000042.wav	"Nhức đầu giải cảm" liệu đời dùng ngay!
wav/000043.wav	"Những giọt nước mắt bắt đầu chảy ra. Cô ta bưng mặt khóc, khóc, và khóc... Sau cùng, chỉ biết thổn thức nói: "Nếu thế thì...
wav/000044.wav	"Này, do đồng tiền của đứa nào mà người ấy được vác mặt lên bảnh chọe làm bà lớn thì chớ quên, mua danh ba vạn chớ bán danh chả được đồng nào đâu!"
wav/000045.wav	"Năm tháng sau, một hôm tôi nhận được một phong thư như thế này: "Thưa ông, tôi chờ ông ở hiệu cao lâu ông Hưng, vào khoảng mười một giờ ngày hai mươi.
wav/000046.wav	"Nếu một khi người ta đã khinh được mình rồi thì cái việc ăn đời ở kiếp với nhau về sau là rất khó. Chị nên cẩn thận lắm mới được".
wav/000047.wav	"Nếu người dân quê nào cũng biết sự đời được như ông thủ quỹ và bác hộ lại này thì tương lai nước nhà trông chừng cũng khả quan".
wav/000048.wav	"Phúc cái đinh" cái tên mà các bạn đồng sự đã đặt cho anh xưa kia nay lại đem về cho hồi ức của anh một chuyện vặt nó vốn là nguyên nhân của sự đặt đề thêu dệt ấy.
wav/000049.wav	"Phơ!"
wav/000050.wav	"Phải chăng đó là tấm gương phản chiếu tính tình, lý tưởng của nhà văn, một nhà văn nhìn thế gian qua cặp kính đen, có một bộ óc cũng đen và một nguồn văn cũng đen nữa?" (Nhất Chi Mai - Ngày nay số năm mươi mốt ).
wav/000051.wav	"Phải tha! Phải ký giấy tha!" ông huyện nghĩ thế xong lại thấy cái cần tự mình dặn mình rằng từ rày trở đi, gặp những kẻ có óc chính trị, ông phải dè dặt lắm mới được.
wav/000052.wav	"Quan Phù, Thái Thuế long đong Tháng ngày chờ đợi của công mỏi mòn!" Rón rén tiến gần vào nhà, nhẹ đưa tay lôi cái mành mành nhìn, Mịch thấy đó là cô thầy bói. Bà đồ Uẩn nhăn nhó hỏi:
wav/000053.wav	"Quái lạ, cái gì thế hở đẻ?"
wav/000054.wav	"Quái thật, cô Yến nào? Quen biết từ bao giờ?". Tuy nhiên, nàng vẫn ngồi rốn sau một cái thớt, một tay thìa, một tay đũa, trộn thịt băm vào trứng, rồi thả thìa ấy vào nồi canh đương sôi...
wav/000055.wav	"Quân tử đa truân", phải chăng sự đời chỉ là thế? Long nghĩ vậy rồi cười nhạt cái cười khoái chí của người hiểu đời và khinh đời.
wav/000056.wav	"Sao nó đã khen mình là thi nhân mà rồi lại chê ngay thi nhân là gớm? Sao nó lại không đến chơi nhà mình? Để nó bắt mình phải cầu thân với nó sao".
wav/000057.wav	"Sống? Làm thế nào để sống? ừ, làm thế nào cho sống nổi bốn cái miệng?".
wav/000058.wav	"Ta chỉ còn phải chọn hoặc cô chị, hoặc cô em".
wav/000059.wav	"Tham Ngọc" cứ việc ngồi lặng im, ngây người ra, "thú tội" trong năm phút, mười phút, mười lăm phút.
wav/000060.wav	"Tham Ngọc" thở dài:
wav/000061.wav	"Tham Ngọc" đi rồi, tôi cũng đứng lên muốn về cho ông ấm ngồi một mình được thật tĩnh tâm mà "triết lí" đến cái tình bè bạn.
wav/000062.wav	"Tham Ngọc" đấu dịu, xin trần tình. Ông ấm làm ra vẻ không buồn nghe nữa. Vẫn ngồi xếp bằng tròn như tượng Phật giữa một người rất thâm.
wav/000063.wav	"Tham Ngọc" đứng dậy, hiểu ý câu nói lắm, bắt tay riêng tôi rồi xuống gác, bao nhiêu ý nghĩ căm giận hoặc khinh bỉ, không có cách nào khác, phải phát lộ ra cả gót giày, nện thình thình thật mạnh vào từng bậc thang...
wav/000064.wav	"Thiếc", chữ ấy ngoài những nghĩa đã có của nó, còn là tiền lưng vốn của bọn cờ bạc bịp, - tôi xin các nhà học giả nước ta để ý đến chữ ấy để chua thêm nghĩa cho nó, trong bộ Việt Nam tự điển sẽ xuất bản đủ bộ sau này.
wav/000065.wav	"Thì cậu để yên cho con quan sát mọi sự thì đã sao!" Lúc bị ông huyện gắt mắng ở điếm, khi Phú bị lính dẫn đến trước mặt viên tham tá lục lộ về tội đánh người Nhà nước.
wav/000066.wav	"Thì ra hôm nay nhà ta mở hàng sớm nhất!", nàng nghĩ.
wav/000067.wav	"Thích tình nào!... Thích tình nào!... " vì cây lựu là của nó, cái sân là của nó, - bốn bề là của sự im lặng.
wav/000068.wav	"Thôi tao đành để cho mày hóa ra làm kiếp cáo thì may ra mày mới được no".
wav/000069.wav	"Thôi đi! Chắc lại ông văn sĩ nào tinh quái đội lốt gái quê đấy chứ gì!".
wav/000070.wav	"Thôi, tiên sư cả trời!... "
wav/000071.wav	"Thưa cậu, cậu sang ngay đây lập tức, con hỏi có việc cần lắm". Biết là có chuyện hệ trọng, ông huyện vội theo con gái sang phòng bên.
wav/000072.wav	"Thưa ngài, ngài là một người chồng mọc sừng!" Ông Xuân chỉ nói có thế mà làm cho ông thêm được vài ba nghìn bạc thì khi ông Xuân nói đại khái: "Thưa ngài, thứ hàng này tốt nhất, buôn ở Tây phương" chắc phải có giá trị hơn nữa.
wav/000073.wav	"Thật thế là mù lòa vô cùng!".
wav/000074.wav	"Thật thế, làm cho gì có đứa nào tốt được!.." Anh thầm nhắc một lần nữa và thấy khoái chí lắm.
wav/000075.wav	"Thế mà trông cậu lại đẹp đẽ khỏe mạnh hơn ngày xưa!"
wav/000076.wav	"Thế này mà giữa lúc ban đêm choàng dậy, còn ngủ mê mà nhảy ùm xuống nước thì chí nguy".
wav/000077.wav	"Tri kỉ" gặp nhau, không cần nói, cũng đủ hiểu nhau...
wav/000078.wav	"Trong thời gian anh vắng nhà thì chú không làm sự gì bậy bạ hại đến danh giá gia đình đấy chứ?"
wav/000079.wav	"Trời đất ơi, thì ra vì mình dại dột và tham lam!" Mịch nói một mình trong chăn, qua hai hàng lệ ràn rụa.
wav/000080.wav	"Tuy vậy, ta cũng là người có một tâm hồn vững lắm" Long nghĩ thế là vì sức liên tưởng đã khiến Long nhớ thế. Cái mặt ngẩn ngơ của Tú Anh, buổi sáng hôm nay...
wav/000081.wav	"Tôi chỉ muốn được chẳng giàu chẳng nghèo, nghĩa là ở cái địa vị mà người đời không khinh bỉ nổi, cũng như không ghen tị được".
wav/000082.wav	"Tôi con giai thế này, ra đấy, nó thấy nó lại bắt đi phu hàn khẩu thì chết".
wav/000083.wav	"Tôi xuống đây" rồi biến mất.
wav/000084.wav	"Tại sao hàng mấy nghìn năm rồi mà họ vẫn cứ thế mà cũng sống được?" Phú hối hận đã không đi vay tiền thuê phu.
wav/000085.wav	"Tại sao? ừ, tại sao, sau một chuyện dị thường như thế lại đến cái cuộc gần gụi tình cờ như thế?".
wav/000086.wav	"Vive le Front Populaire!"
wav/000087.wav	"Vâng, cụ để đấy con xin!"
wav/000088.wav	"Vâng, ông là chủ nợ mà ông muốn bỏ tù, tôi cũng xin vui lòng... " để cho viên mõ tòa phải cáo lui sau khi xin lỗi rất khẩn khoản.
wav/000089.wav	"Vì lẽ gì?"
wav/000090.wav	"Về làng là phải lắm, chẳng đáng ân hận".
wav/000091.wav	"Xưa kia Tấn thường đã rủ mình đi chơi láo mất hàng năm bảy đồng bạc không tiếc, hẳn bây giờ, bỗng dưng phát tài có tới bốn nghìn trong tay, nên mình vay hắn đồng bạc cho người phu kia ắt được lắm".
wav/000092.wav	"khôn sặc máu mồm" ra cả đấy, chứ các ông bảo họ dại cái nỗi gì?
wav/000093.wav	"Ông phán" này cả ngày chỉ ngồi đếm ô mai cho vợ trong một cửa hiệu bán đồ vặt rộng không hơn cái lỗ mũi ở phố Cầu Gỗ chứ không từng sớm vác ô đi, tối vác về bao giờ.
wav/000094.wav	"Được cái tiếng làm quan thì lo mất ăn mất ngủ".
wav/000095.wav	"Được rồi! Anh nhận hay Phú nó dạy thì cũng thế cả. Điều cốt yếu mà tôi để ý là làm cách nào cho mỗi tháng nhà anh có một số tiền mà chi dùng, thế thôi".
wav/000096.wav	"Được rồi, nếu ta bị bắt lần nữa thì ta cứ khai là con gái ông huyện mở cửa ngục cho ta ra xem sao!"
wav/000097.wav	"Ạ! Ạ! Giải tù! Giải tù ở đâu về! Mà lại là khách, chúng mày ạ!".
wav/000098.wav	"ấy đó là cái kết quả bao năm đằng đẵng thờ chồng nuôi con!".
wav/000099.wav	(Bắc tuần là ý nói đức vua nước nhà từ Trung Kỳ ra đây. ông Tuần là nói vua nước Xiêm). Có tờ sốt sắng viết: Hai vua tại một nước!
wav/000100.wav	(Septembre một ngàn chín trăm ba mươi sáu )
wav/000101.wav	) Anh tin vững rằng ở cái xã hội khốn kiếp nhất là cái xã hội Việt Nam ta, chẳng thể nào có kẻ nào làm nổi một công việc công ích gì mà không vì tư lợi.
wav/000102.wav	) rằng Xuân là một người đứng đắn, mặc lòng hãy còn trẻ trung.
wav/000103.wav	, cảnh tượng ấy đủ tiêu biểu cho hết thảy mọi sự thống khổ của loài người.
wav/000104.wav	, em lại thấy cái gì trái hẳn lại, cái gì như là thiện cảm, nếu nó chưa đích xác là ái tình.
wav/000105.wav	, kia là bạn M., du học sinh đã từng bị về cái bàn tay sắt của ông Chiappe, cảnh sát trưởng Pariạ, đó bạn HV...
wav/000106.wav	, một đứa trẻ kể vào hạng thường ra thì chưa biết gì nhưng sinh vào cửa con một người như ông này, đã thành ra rất tinh khôn, ăn nói lễ phép, xem ra ý có thể được giáo dục cho một cách chu đáo lắm.
wav/000107.wav	, nếu ở ngoài đám bạc, dễ thường các bà chỉ liệt vào hàng đầy tớ hoặc cu li.
wav/000108.wav	- "Nhân đục vô nhai" các cụ nói chẳng sai tí nào!
wav/000109.wav	- "Ông tham", ném giùm tôi cái điếu.
wav/000110.wav	- "Ốm no thì bò dậy" vậy... Thôi, chẳng qua là số nó chết, nó có vô phúc thì mới sinh vào làm con lão ta!...
wav/000111.wav	- ?... - Thật thế, cái tối hôm ấy, mày mặc cái váy nâu, chân mày đầy bùn, thế mà mày lại đẹp.
wav/000112.wav	- A - lê Đờ - mi tua!... Hích...!
wav/000113.wav	- A - lê đi! Cứ biết lên quan đã.
wav/000114.wav	- A Di à Phật! Lạy thầy ạ! Cậu Phước chặp tay chào thầy đi, mẹ xem có ngoan không nào!
wav/000115.wav	- A Di à Phật! Ở trong bộ biên tập báo Gõ mõ cũng có một ông vua thuốc lậu! Cho nên việc quảng cáo nhà chùa cũng do đó mà lan rộng đến chúng sinh.
wav/000116.wav	- A a! Con mẹ nó đã mớm!
wav/000117.wav	- A bas Xuân! A bas Xuân! Des explica - tions!
wav/000118.wav	- A kìa bác, bác mới ra chơi! Gớm, đã lâu lắm mới lại thấy ông, thế thì ông bận gì thế? Ông ngồi chơi đấy... Tôi vừa đi lễ về.
wav/000119.wav	- A la santé de tous!
wav/000120.wav	- A lê hấp!!!
wav/000121.wav	- A thế kia à! Thế ông có biết vì sao mà lão huyện bị cách không?
wav/000122.wav	- A à!
wav/000123.wav	- A à! Hay! Hay! Để con làm trò quỷ thuật cho bố xem nhé! Mời bố nằm xuống đây nghỉ tạm đi. -...
wav/000124.wav	- A!
wav/000125.wav	- A! A! Hay quá! Sướng quá!
wav/000126.wav	- A! A! Được nghỉ tay rồi! Ta cơm nước đi, anh em ơi!
wav/000127.wav	- A! Bẩm ngài... Chính ngài... Bẩm chính ngài là người vừa trúng sổ độc đắc! Tôi đã được nom ảnh ngài trên báo..
wav/000128.wav	- A! Có! Thằng cha thích húc trạc xếch!
wav/000129.wav	- A! Hiền nó ngoan đáo để! Hiền nó nín ngay bây giờ đây! Nín đi rồi cậu ẵm đi bắt chim cho mà chơi! Nín ngay đi nào, Hiền ngoan nào! Đây kia con chim nó bay kia! Bắt nó nhé?
wav/000130.wav	- A! Me có việc gì mà lên tối thế?
wav/000131.wav	- A! Nó đói! Đi bắt cho nó vài con châu chấu! Bắt những con non ấy!
wav/000132.wav	- A! Rất hân hạnh!
wav/000133.wav	- A! Tôi hiểu rồi đấy.
wav/000134.wav	- A, cái con mẹ ấy thì phải tìm cho nó chỗ ít nhất cũng hai đồng bạc công mới được! Mà tiền quà thì ít nhất cũng phải đòi một đồng! Nó sạch sẽ lắm! Sữa tốt hạng nhất đấy.
wav/000135.wav	- A, cái điều ấy tôi biết rõ lắm. Tây họ có con mắt nhận sự đẹp khác xa ta. Ông trông thấy một người đàn bà đẫy đà, mặt đầy đặn, hoặc béo núc béo ních chẳng hạn...
wav/000136.wav	- A, cái đó thì đã hẳn!
wav/000137.wav	- A, cái đó thì đã hẳn! Cái số con cái luý rắc trong thiên hạ thì chắc là phải nhiều! Vì rằng lúc nào luý cũng chỉ chăm chỉ cái việc bồi dưỡng thân thể bằng sâm, nhung, thuốc bổ, rượu sâm banh...
wav/000138.wav	- A, có báo rồi đấy hả? Thế có trúng số không? Nghe đâu hôm nay có cuộc xổ số thì phải! Cậu xem xong, tôi mượn một lát nhé! Tôi cũng có mua một vé.
wav/000139.wav	- A, lấy chồng tham tá gì đó, dạo tháng mười năm ngoái?
wav/000140.wav	- A, mợ ngủ chứ? Con vặn quạt chạy nhè nhẹ nhé?
wav/000141.wav	- A, nhưng mà con đã có chồng rồi hay là chưa?
wav/000142.wav	- A, này Hai!
wav/000143.wav	- A, thầy huyện! Thế việc truyền đơn, cờ đỏ ở làng Quỳnh Thôn ra làm sao?
wav/000144.wav	- A, à!
wav/000145.wav	- A, đi về Hải Phòng, hình như về để ký giấy tờ quan hệ gì đó. Có bảo đến chiều lại ra ăn cơm.
wav/000146.wav	- A, để tôi mò cái chạn bát lên mới được! Liệu có còn không hở chị? Hay trôi đi mất rồi?
wav/000147.wav	- Ai biết đâu đấy! Gọi là sân quần thì ai chả tưởng để phơi quần!
wav/000148.wav	- Ai bảo anh thế?
wav/000149.wav	- Ai bảo anh đi tin thế?
wav/000150.wav	- Ai bảo cậu thế?
wav/000151.wav	- Ai bảo tao, điều ấy mày không cần biết! Điều mày nên biết là mày có nên hổ thẹn với cái lương tâm mày không! Thế nào, đồ khốn nạn! Con dâm phụ! Mở mồm đi!
wav/000152.wav	- Ai bảo ông thế?
wav/000153.wav	- Ai bảo đi ở?!
wav/000154.wav	- Ai bảo? Ừ, ai bảo? Tôi cho anh tiền để anh làm gì có ích, để anh đong gạo, chứ để cho anh đi nhà thổ đấy à? Đáng kiếp lắm, còn kêu ca nỗi gì? Ừ...
wav/000155.wav	- Ai có của thì mau giữ lấy của! Ai có tính mệnh thì mau giữ lấy tính mệnh!
wav/000156.wav	- Ai hỏi gì... ?
wav/000157.wav	- Ai làm gì? Ừ, ai làm gì mà ngu?
wav/000158.wav	- Ai lại nói thế trước mặt bác gái hay cụ Hồng hay cụ Tổ!
wav/000159.wav	- Ai lại nỡ thế. Tôi dám đâu cấm hẳn cậu không được chơi bời! Người đàn ông ở thời buổi này mà hiền lành quá thì cũng đụt. Nhưng mà cũng nên thương vợ đôi chút...
wav/000160.wav	- Ai ngồi đâu cứ việc yên đấy cả một lượt! Đừng có kêu la vô ích; bữa nay các quan đi đông! Các quan không muốn giết hại một mạng nào cả thì đừng làm gì cho các quan phải nổi giận!
wav/000161.wav	- Ai thế nhỉ?
wav/000162.wav	- Ai thế?
wav/000163.wav	- Ai thế? Những ai?
wav/000164.wav	- Ai đến thì đến, chứ tôi không đến!
wav/000165.wav	- Ai, trí thức nào? Anh muốn nói đến bọn trí thức nào thế!
wav/000166.wav	- Ai?
wav/000167.wav	- Ai? Nhưng ai hở mình?
wav/000168.wav	- Ai? Phái mới hay phái cũ?
wav/000169.wav	- Ai? ai? ai thế?
wav/000170.wav	- Allo! Allo! Phải! Chính ông chủ đây... À, thế nào nữa?... Được... Sao nữa?...
wav/000171.wav	- Alo điếc luý vơ nia đô nê xanh biệt! La bơ tít đoa bẩy dề pho băng xương ăng co đít dua.
wav/000172.wav	- Alo! Alo!... Phải... trường Đại Việt... vâng... ngài ở Hải Phòng? Vâng... Allo! Allo!... Làm sao ạ? Chết nỗi. Mẫu thân tôi? Vâng...
wav/000173.wav	- Anh Ba đâu?. Đặt nước chè!
wav/000174.wav	- Anh Joseph Thiết muốn hỏi tôi một việc gì, bảo tôi đến đây kia mà! Hễ gặp Tuyết thì nó giữ một thái độ lạnh lùng, nghiêm trang làm cho Tuyết phải tủi thân, và làm cho kẻ khác phải tin hai bên có tình với nhau vân vân...
wav/000175.wav	- Anh Kim ạ, đó là vợ một người bạn đã quá cố của tôi, góa chồng đã sáu năm nay nhưng vẫn ở vậy thờ chồng nuôi con, mà đã muốn tôi dùng xe hơi đưa đi xem phong cảnh đường rừng mà tôi cũng đã hứa rồi, mà trước kia chưa tiện dịp.
wav/000176.wav	- Anh Liêm, bao giờ anh mới thưa chuyện với thầy đẻ... ?
wav/000177.wav	- Anh Long hôm vừa rồi đã nói những gì với con?
wav/000178.wav	- Anh Long đấy à?
wav/000179.wav	- Anh Long ơi, tôi xin lỗi anh...
wav/000180.wav	- Anh Long ơi, tại sao anh lại còn đến đây? Cơ sự đã đến thế này, thì anh còn đến làm gì thế nhỉ?
wav/000181.wav	- Anh Long!
wav/000182.wav	- Anh Long!... Anh Long!... anh phụ tôi đến như thế, mà anh còn dám vác mặt anh lại đây... hỏi tôi thế nữa à?
wav/000183.wav	- Anh Minh được ân xá về đấy chứ có gì là lạ!
wav/000184.wav	- Anh Minh! Anh Minh! Đẻ ơi đẻ! Anh Minh đã về!... Đẻ ơi ngồi dậy đi, mau lên.
wav/000185.wav	- Anh Phúc, ý anh muốn nói cái gì thế?
wav/000186.wav	- Anh Thiệu Tố, anh phải viết một bài lên báo đi...
wav/000187.wav	- Anh Tấn! Anh Tấn! Này, tôi bảo! Hãy khoan đã Tấn! Hãy ở đây, moa có câu chuyện riêng đã đây!
wav/000188.wav	- Anh Tấn, thế anh đã nghĩ đến hạnh phúc riêng của ta chưa?
wav/000189.wav	- Anh Tẹo là em út con út của bác đấy à?
wav/000190.wav	- Anh Vân, nên biết nghe lẽ phải. ở đời này... tội gì? Đời bạc như vôi mà mình cứ chung tình thì mình là thằng ngốc.
wav/000191.wav	- Anh Vũ Văn Tích cũng chưa được tha như anh Lê Văn Mạch...
wav/000192.wav	- Anh buồn vì anh đương phải lòng em, chứ sao!
wav/000193.wav	- Anh bảo gì?
wav/000194.wav	- Anh bảo tài xế hộ.
wav/000195.wav	- Anh cam đoan vẫn yêu quý Mịch như trước, yêu quý mãi, yêu quý suốt đời.
wav/000196.wav	- Anh cho rằng việc đòi tiền công của anh là chính đáng lắm, có phải thế không?
wav/000197.wav	- Anh chàng say thuốc đấy chứ gì?
wav/000198.wav	- Anh chẳng may bồ côi sớm.
wav/000199.wav	- Anh con bảo còn chờ dăm ngày, có hi vọng thành việc!
wav/000200.wav	- Anh con bắt tìm bằng thi để làm gì thế không biết!
